boot_id,intercept,coef_lm_w1_times_delta_alpha,coef_delta_alpha,coef_lambda_w_g2_mean
150,2.2947546422233787,1.079000320881419,-4.387997045048778,6.746859109820206
151,1.9321023829312458,2.2560271111026964,-5.263435633918588,-3.3494182579256493
152,1.0397793946782938,-0.8553875262534424,-1.1105199071873508,25.346164735990868
153,2.3088492871731896,-0.09542901730202347,-3.999915748979511,-7.477029964192931
154,0.9951598457836591,-1.8589236638074471,-0.3573574438041223,1.504544719482284
155,2.1564235819539777,0.21562446530668491,-3.618303017792669,-6.9705055150671305
156,1.6822762963303892,-1.3882990889790645,-1.8216528268149847,0.5235276488756826
157,2.5111903053342655,3.2787263977561945,-6.275439213086732,1.6450875631669
158,1.3992316921473744,2.3677883512684756,-3.908434424356856,10.593950281381765
159,1.305173836409674,0.5442354351136124,-2.5431369899271057,6.302095381252796
160,2.4330138217022506,3.912422162189169,-6.683209847541597,8.928310692439686
161,0.6881140519831584,-3.4644107938407274,1.2038673179299166,4.474958977786174
162,2.144803047110787,2.6598526561447358,-5.571497380931284,5.034134769509696
163,1.4977044172518472,0.66028792841333,-2.8173534224848304,11.938408817775235
164,1.8189395574581337,0.2244190020693982,-3.1434758814679573,8.89788583372594
165,1.1017169654236456,-0.47265727694917775,-1.3975979580231217,14.457265433760144
166,1.4257663176441362,1.5366530318878358,-3.584909930857226,0.21790687850389603
167,2.7348491446804455,4.547909525123585,-7.8715488478227265,13.088230041112926
168,1.1178134096072738,0.11422993321666199,-1.9625178631197602,15.359467525962035
169,1.2683341165122388,1.8046415513193361,-3.133931764736199,20.3138077330956
170,3.4473788235862557,5.740399851127283,-10.05748429624914,-9.891482173406875
171,2.9483900813557082,5.232922499198615,-8.80274406627725,-0.24127938747151667
172,2.1482600912038037,-0.5079605572346162,-3.3333989805342394,3.0001734906129194
173,2.9096155218539366,5.0639260758924785,-8.55572840139877,-4.071412916047137
174,-0.8393659282911541,-9.767797611453899,8.838841604775373,19.209862467392213
175,2.3945519801243256,3.107044729757552,-6.453394377458683,0.937289785608942
176,0.6851831448753183,-5.457991172871761,2.8835078020491562,9.808447609652749
177,1.2776806746640048,-9.037871512025358,3.6764724402872853,-0.6689152987986039
178,1.2345944638091617,-8.561788539055655,4.218448320779821,-3.212620933092248
179,0.6109153746044719,-3.761495307598333,1.9160271342859392,25.701293153699087
180,3.635383357965917,2.487403681002938,-7.833174731957244,-20.16677079589684
181,1.6958459546926847,2.1448342096078483,-4.416594217128442,4.747425439681282
182,1.8604288174404569,1.8110885826368246,-4.7065086038683654,12.689479330483428
183,3.2222394797211744,3.9868735392010466,-8.199853318634789,-10.84641618805827
184,2.611570121443721,1.310778327033607,-5.4413906560919845,-9.317680644858012
185,2.2506734563108317,0.8569107113230601,-4.378949896744904,-1.1263997513462778
186,1.7642802500375132,-0.13829939775967817,-2.7098752894518614,2.9242269960908263
187,2.6435208451202965,1.5054112666925545,-5.028265024226218,22.4682637861585
188,2.65649276624908,0.6495804268563459,-4.9060751512495395,-7.32983332436567
189,1.1016121297358634,-1.2674384303894006,-0.7021748311046464,13.596118905359612
190,1.6207539089548517,1.101010550944372,-3.667058211159305,16.636621656492196
191,1.638780986321972,0.7878722031568793,-3.331139411935935,8.641724983409242
192,1.1689620079001632,-0.7857896441558383,-1.183940583389176,22.182147479860685
193,3.091717561960615,-1.8443444632899604,-4.111844504474693,-20.854263467421486
194,1.346551196860699,-0.37254834265886916,-1.7149485057102876,5.498402119528152
195,0.3580705426301498,-4.236472697445328,2.4795961451591086,3.402991618189739
196,1.6941663397109914,-0.1827898866617176,-2.9664247695653363,6.52177047119747
197,1.6802392222098204,-1.0702579688010982,-2.0867380691427404,-13.010379357216918
198,2.9474854833824415,3.2697047517034092,-7.149100129676173,4.454676427422669
199,2.1842850457512193,0.6768686319769891,-4.187788017397691,1.8932958377005844
200,2.006687596845902,0.6552959085155645,-4.012680330648084,-1.9925051567229124
201,2.4742776712301433,4.448812978513734,-7.293847119788301,8.678236495406846
202,3.152820267891099,5.607445832098177,-9.730190323559086,-4.353246551059039
203,3.1702982319689514,4.7393240374530805,-8.577355331807578,5.186837258704371
204,0.5756599252300587,-5.947995739666195,3.3853115924862265,12.59870552142104
205,2.144964736053494,-1.2266749399607755,-2.603160691449323,2.717471765754399
206,0.0938189768006186,-2.209625412953663,1.472994457250087,20.85998043767521
207,1.554877687911883,-1.8944391066938466,-1.284423505159852,4.895267769943934
208,0.9209408361081473,-2.495856849235222,0.6132949203194271,13.922188323497071
209,3.631681466739036,4.162773847967727,-9.687338479443138,-20.77120751295391
210,1.537706631694109,1.2585343104977231,-3.6823933517863834,25.64749898455516
211,1.9880053179264765,0.27805064239155985,-3.4500178756428035,3.525407929681933
212,1.9751745016743145,-5.807613627718114,1.267652958837304,-12.23168219072228
213,2.631381177665777,4.396930056856389,-7.647886353474106,3.5003998182650813
214,2.262678034683675,2.6291610929646274,-5.755905568742162,24.633082428751884
215,2.4210392636480047,3.703853312389591,-6.861242199136278,-7.103520449767322
216,0.9938922195254305,-0.7340622064238397,-0.7855174502228272,12.955227481070251
217,2.4063111371612718,6.023344761366499,-8.317214467188785,18.567849514635775
218,2.7990054603373373,4.255221356633197,-7.525597846894466,18.30476709507104
219,1.7576634120772916,0.19975954181472763,-3.2091862671383184,-3.521939943740405
220,2.0660237467044267,-0.8035234095398922,-2.921747400689327,-2.2504872977092356
221,1.7227484073647905,-0.3285916540254904,-2.4437539725825497,5.1414742089949685
222,4.474987898258609,7.504823551645046,-12.908923159269603,-13.062091900309344
223,1.0892018149682334,-2.5317714921014565,0.2897063502152056,22.081185086647615
224,0.6341362344602921,0.9821353390750799,-1.5345690813535073,24.380537582424868
225,2.6146405000473223,0.6768208800209181,-4.448272185249125,2.4854411674965933
226,2.453743332655754,-0.393207587603747,-3.5697222565464295,-8.25540592136669
227,2.399221433104531,4.167652268152329,-6.873393575745615,7.846277052066763
228,2.6444367860529643,1.680660317635166,-5.570051150576319,-3.8029420414595387
229,1.0839961292880318,0.48618520971114104,-2.0518495901428166,25.432191487879155
230,4.903354692366714,8.048948630424334,-14.400449911933787,-31.780806457787506
231,1.8012777790084542,-3.047558017909005,-0.572344933313418,6.663452817862087
232,3.5706261365610468,4.656357761309025,-8.976293569698132,-0.5223952031075061
233,2.2908838377314327,2.6323852744645797,-5.527930071801118,5.02745292786788
234,2.0606299438134394,0.7204305369456858,-4.3877167696913295,-7.865751589860573
235,2.221447494667603,-0.4779092604071405,-3.4642762757592527,-11.565177375433382
236,0.74153657663382,-4.595078911460258,2.1403676598871058,9.453696484790377
237,2.9103424614816213,5.680856972003192,-9.169211105561175,-3.7257035952011934
238,4.58486208361171,9.489331727628894,-14.559661261420542,-7.224270157408828
239,3.782074417613057,4.185964301116089,-9.979828668170084,-22.949154274477085
