time_index,time,residual_base_res0,lambda_h,n_density_ctrl_z,resid_base_oof_h,resid_full_oof_h,lambda_v,resid_base_oof_v,resid_full_oof_v,proxy_vorticity_abs_mean,proxy_omega_q_850_300
477,2017-04-30 06:00:00,0.9041260870367864,-3.222533993447021e-06,-0.5465972982033521,0.8707975495462983,0.8646894009446483,-3.866903744277899e-06,0.8707975495462983,0.8630870984184772,1.2295104141659238e-05,0.00028049863537708673
478,2017-04-30 12:00:00,-0.494403015224905,-5.518264376237527e-06,0.924527967223038,-0.2058095320007262,-0.2172878380406347,-6.518146274029073e-06,-0.2058095320007262,-0.2196814269809318,1.2176806236483006e-05,0.0002871087128328474
479,2017-04-30 18:00:00,-0.2680231019000172,2.77306381768269e-06,1.187262254708228,0.0780637537282757,0.0766411056298406,2.835664351587826e-06,0.0780637537282757,0.0774114451787985,1.2180591015186701e-05,0.00029550058017541734
480,2017-05-01 00:00:00,-0.0103405414811264,3.2263327411699817e-06,1.062129585069604,0.3083638996008354,0.3077246214356147,3.699290358515383e-06,0.3083638996008354,0.3091655134576787,1.2175647905634196e-05,0.0002760917174877772
481,2017-05-01 06:00:00,0.1325727255926573,4.983535396230352e-07,-0.6380799788401006,0.0792253018094096,0.0779805342534889,6.423529717172528e-07,0.0792253018094096,0.0782284826520893,1.2503750506146817e-05,0.0002585090570637299
482,2017-05-01 12:00:00,-0.7073750235277428,-2.555404386116212e-06,0.5632142654179917,-0.4978467563871614,-0.5049692896863299,-2.886903540877628e-06,-0.4978467563871614,-0.505862905739739,1.237390296489082e-05,0.00022720354835618293
483,2017-05-01 18:00:00,-0.5283090365745494,1.583615910510347e-05,0.6594229348581369,-0.2977277088929514,-0.281730098681602,1.7626279490700285e-05,-0.2977277088929514,-0.2760031099993026,1.2657661697338807e-05,0.0002514783738119401
484,2017-05-02 00:00:00,0.1353316767771084,8.207853013845287e-06,0.5996765531349052,0.3528388792385418,0.3592801345835879,9.211149716572182e-06,0.3528388792385418,0.3623946000575325,1.2806030410108844e-05,0.0002226653124669951
485,2017-05-02 06:00:00,0.052172566324168,4.357020397198752e-05,-0.8962916516817936,-0.057678559384979,-0.0039675646441997,4.818755673622283e-05,-0.057678559384979,0.0110090849126065,1.2837149103051933e-05,0.00022452023867681396
486,2017-05-02 12:00:00,-1.3633901809172615,4.9936302196289223e-05,0.3844758241237099,-1.1929747218788291,-1.1333503139852898,5.3818314698846835e-05,-1.1929747218788291,-1.1180829283396232,1.302484449503563e-05,0.00020029759509085723
487,2017-05-02 18:00:00,-0.4721923168737534,5.473309638264606e-06,0.631899209325325,-0.2476339252053919,-0.2447082117920744,5.489422891416479e-06,-0.2476339252053919,-0.2435517028433578,1.2799484493916698e-05,0.00020768200023544428
488,2017-05-03 00:00:00,-0.4711503719673068,1.5967415371503108e-05,0.5839566023466438,-0.2570831201628459,-0.2407929542794913,1.557348344960993e-05,-0.2570831201628459,-0.2382318873781141,1.2705228688335087e-05,0.00014425715038544326
489,2017-05-03 06:00:00,-0.3287929730438331,-1.6582505026679864e-06,-0.9923874269699896,-0.4596724549983284,-0.4630537497808415,-1.3681096633621111e-06,-0.4596724549983284,-0.4630453554977032,1.3353628625094174e-05,0.0001863937019984064
490,2017-05-03 12:00:00,-0.9245777214112314,1.1042065995204742e-05,0.5903190275499266,-0.7091181987878112,-0.6990735309908596,1.1235951085443208e-05,-0.7091181987878112,-0.6965973950930057,1.3886557792085958e-05,0.0002454283532441914
491,2017-05-03 18:00:00,0.4859411605669946,2.619185907247934e-05,0.9704558650553508,0.7845849107703552,0.8131705027640417,2.532224226219555e-05,0.7845849107703552,0.8170378913830345,1.5090522835656831e-05,0.00023580167747786775
492,2017-05-04 00:00:00,-0.6037966097633696,1.4131753076384202e-05,0.8326122902890375,-0.3353167641398431,-0.3217667907798457,1.3081401079775056e-05,-0.3353167641398431,-0.3204853437935664,1.4958249534100002e-05,0.0002372597893977253
493,2017-05-04 06:00:00,-0.199906439840283,-2.108057006092529e-06,-0.6296797658406298,-0.2514156696867014,-0.2559738784659994,-1.7360646278450828e-06,-0.2514156696867014,-0.2558913525732288,1.531863589288621e-05,0.00021458436405486303
494,2017-05-04 12:00:00,-1.5257054508982764,1.0696808725815594e-05,0.6662831015794939,-1.293622933083329,-1.28414255163722,9.963005991487005e-06,-1.293622933083329,-1.2830756863933004,1.540367758063438e-05,0.00016981328587194495
495,2017-05-04 18:00:00,-0.777410632288488,1.550443995188394e-05,0.9278111120504656,-0.488098708125265,-0.4729705481967599,1.3010569632402492e-05,-0.488098708125265,-0.4735192177598998,1.530856918967219e-05,0.00015828523141247228
496,2017-05-05 00:00:00,-0.3430485529375999,4.431236743946176e-06,0.7406208924995109,-0.0946989146871266,-0.093274431574271,5.025861087861724e-06,-0.0946989146871266,-0.0914620193390933,1.551161785298805e-05,0.00013281302481450876
497,2017-05-05 06:00:00,-0.6950371439431837,-1.9649536026468737e-05,-0.8564355614476742,-0.796166678495214,-0.8225502758543157,-1.5341949753858815e-05,-0.796166678495214,-0.8201141163255328,1.543083639835012e-05,0.00013954280489934622
498,2017-05-05 12:00:00,-1.6300224727932608,1.314916610703569e-05,0.5724843880581912,-1.4184656519443446,-1.4057238017145104,1.1983183787294926e-05,-1.4184656519443446,-1.4048281479173608,1.524877776753189e-05,0.00018362817184657625
499,2017-05-05 18:00:00,-0.0857602651098428,9.403746002334272e-06,0.9372792716331264,0.2056235486041422,0.2130131776030104,8.517330900147784e-06,0.2056235486041422,0.2136408686905406,1.5014183445134482e-05,0.00022693691807871435
500,2017-05-06 00:00:00,-0.7133209262361044,1.5159856159286138e-05,0.8654877495493917,-0.4376470404273266,-0.4228506893108957,1.2668029678161776e-05,-0.4376470404273266,-0.423469326582555,1.5369532411624673e-05,0.0002351931325671925
501,2017-05-06 06:00:00,0.0789863158030817,6.596392776659332e-06,-0.6721375397568691,0.0181861760012826,0.0247177649601655,5.705878821937664e-06,0.0181861760012826,0.0246209410781427,1.5221367080201348e-05,0.00027268977354691864
502,2017-05-06 12:00:00,-0.9371540268002574,2.0580835622073736e-05,0.6815248536130002,-0.7017362011572333,-0.6797694772681293,1.6586119853116503e-05,-0.7017362011572333,-0.6815618109963699,1.568380103987195e-05,0.0002454598048038963
503,2017-05-06 18:00:00,0.400588956806886,3.713463457749128e-05,0.8445220380112143,0.6716749775420974,0.7143236102915849,2.991677486330166e-05,0.6716749775420974,0.7110196696114472,1.5374134756404215e-05,0.0002875560751982926
504,2017-05-07 00:00:00,0.1272835178736897,1.9940425359381644e-05,0.8078320750564738,0.3903407817845031,0.4112852722201695,1.5070244169301422e-05,0.3903407817845031,0.4081089808593335,1.581237172340158e-05,0.0002889427110007089
505,2017-05-07 06:00:00,0.531377085321406,-4.314448289911573e-06,-0.7815984492176622,0.4466239362205174,0.43952718440618,-6.209792404336237e-06,0.4466239362205174,0.43586662788698,1.5745907776813554e-05,0.0003326812114178258
506,2017-05-07 12:00:00,-0.6251835884519783,-9.277437029133617e-06,0.538148060063164,-0.4211404854025296,-0.4367302388436573,-9.723962489113127e-06,-0.4211404854025296,-0.4390801835043089,1.5801482066526366e-05,0.00033006093245943006
507,2017-05-07 18:00:00,0.6967042652944772,-4.884683487347156e-06,0.703025754319404,0.9368270698847458,0.9265217993842848,-4.735909574349655e-06,0.9368270698847458,0.9258982083597028,1.5757229787412566e-05,0.0004128916213765087
508,2017-05-08 00:00:00,0.8719120480977539,5.814603266408645e-06,0.7852205778218827,1.1300213044852012,1.13312224438156,5.050515322274356e-06,1.1300213044852012,1.1332244526291144,1.5718398766050495e-05,0.00038640858177333207
509,2017-05-08 06:00:00,1.2900242757792428,-3.69830206344989e-06,-0.7508662736758789,1.2119961583829122,1.2056278912938576,-2.9655137189413287e-06,1.2119961583829122,1.2059182825904606,1.5707013451323704e-05,0.00039314887154032516
510,2017-05-08 12:00:00,-0.1424598150167576,3.5900659636897614e-06,0.6500589542559617,0.0860724202943742,0.0865837794005498,3.677264095680337e-06,0.0860724202943742,0.0874856639915588,1.5820252413862538e-05,0.0003589574832040298
511,2017-05-08 18:00:00,0.5585456304447945,-1.366941753820018e-05,0.6399408055545044,0.7848637409955033,0.7635438226224662,-1.068278171533759e-05,0.7848637409955033,0.7653678694931858,1.5376347707083988e-05,0.00036719045290588677
512,2017-05-09 00:00:00,0.6224487142116171,-1.0195694398070643e-05,0.6378109597084717,0.8483007568518092,0.8313816802403928,-8.344123146075365e-06,0.8483007568518092,0.8322160183078827,1.531173708985407e-05,0.00037179271068975
513,2017-05-09 06:00:00,0.9827663082931208,1.6126450359334968e-07,-0.6043594370432687,0.936797851624331,0.935069893567556,5.329382406477165e-07,0.936797851624331,0.935588920088548,1.531338030338379e-05,0.0003861631595974772
514,2017-05-09 12:00:00,0.0895701920698203,3.497073081085808e-06,0.7133476545635918,0.3319517077721309,0.332239344558819,3.2074108184274607e-06,0.3319517077721309,0.3325814309424098,1.5443167234304673e-05,0.000378073876121037
515,2017-05-09 18:00:00,0.5072714246265169,3.3478538632469466e-07,0.6954315353314926,0.7457324085820692,0.7420470157746881,4.604055424286258e-07,0.7457324085820692,0.7423872865194243,1.5329710074559432e-05,0.00035934787850095366
516,2017-05-10 00:00:00,0.6346437234155644,-1.8769983647572533e-05,0.5400629610932279,0.8391058586328062,0.8114965884443175,-1.6176635602665378e-05,0.8391058586328062,0.8117605752783277,1.4854181588711853e-05,0.00030775495741536783
517,2017-05-10 06:00:00,0.8051784144357131,-3.1194219381431756e-05,-0.9012772724623738,0.6942362999753557,0.6533137671382211,-2.8057617842850417e-05,0.6942362999753557,0.6518301168582311,1.417571757884063e-05,0.00026997254050620674
518,2017-05-10 12:00:00,-0.7636798591975565,-4.429995863872943e-05,0.4889558403719496,-0.5704013450914197,-0.6302425872472415,-4.021798979597484e-05,-0.5704013450914197,-0.6326989521383405,1.4452112829020622e-05,0.00021088510875603433
519,2017-05-10 18:00:00,0.4983089796816732,-1.7643686594270754e-05,0.4029054781189374,0.6727573457706799,0.6468035511742741,-1.5907208897713698e-05,0.6727573457706799,0.6460189246714535,1.3888322226285894e-05,0.00026164117825365935
520,2017-05-11 00:00:00,0.2678218181338007,-2.1482060575034957e-05,0.2688651913571194,0.4129385419856447,0.3823503844805718,-1.9675337840599186e-05,0.4129385419856447,0.3809187385093619,1.342190953483924e-05,0.0002574328676799804
521,2017-05-11 06:00:00,1.382510870067308,-5.694677026411415e-05,-1.028982014123749,1.2436235020947972,1.1703155430721823,-5.301327945761304e-05,1.2436235020947972,1.1650523594667417,1.3669455612402016e-05,0.00038136916004820727
522,2017-05-11 12:00:00,0.5079332403919155,-6.052712368918714e-05,0.2310835294734374,0.6447823141493755,0.5648315498969544,-5.614974735480642e-05,0.6447823141493755,0.559672387253529,1.393121683389318e-05,0.00036181864539355357
523,2017-05-11 18:00:00,1.1610778042416197,-4.662705201806982e-05,0.2241672236844755,1.296413403118463,1.2340698769018137,-4.3060118966496096e-05,1.296413403118463,1.2303879974520675,1.3484222346920225e-05,0.0004488678389556037
524,2017-05-12 00:00:00,1.8318898457731936,-5.2543130322455635e-05,0.0785690107810537,1.9353646153842652,1.865775986185165,-4.791841613868513e-05,1.9353646153842652,1.8624873304659952,1.3717604462615375e-05,0.0003710354908139187
525,2017-05-12 06:00:00,1.0104266693912272,-3.4126033454765716e-05,-1.3858112446624358,0.7934554090101529,0.7496331588613548,-3.218255111752766e-05,0.7934554090101529,0.7457954534269762,1.3844441690560786e-05,0.00034497147809561005
526,2017-05-12 12:00:00,0.3665699617651964,-4.154742388874465e-05,-0.2630948481517833,0.3952794326911483,0.3401821855489367,-3.7837595665264235e-05,0.3952794326911483,0.3376252803265738,1.3701720514126901e-05,0.0003616370675709513
527,2017-05-12 18:00:00,1.6305244214230488,-1.3202517711511908e-05,-0.2072164083731794,1.6714616071946815,1.6521516711116024,-1.2022286143459324e-05,1.6714616071946815,1.6513372662311705,1.3638413692550067e-05,0.0004408029032726058
528,2017-05-13 00:00:00,2.0458804429733175,-3.017253074883305e-05,-0.3210527152141876,2.061907164088951,2.021306104952383,-2.8199651206493517e-05,2.061907164088951,2.018387604028306,1.411409168389092e-05,0.0004142882974681392
529,2017-05-13 06:00:00,1.691397489378972,-1.3610592267293808e-05,-1.6610348535904964,1.4141998550671744,1.3968084286187026,-1.3015622305698024e-05,1.4141998550671744,1.3948991779912605,1.4403058864469574e-05,0.0004032897957682474
530,2017-05-13 12:00:00,0.5904075895568812,3.6070315277875696e-06,-0.3507764556353578,0.599929951863336,0.6021391397617484,3.2611092763047906e-06,0.599929951863336,0.602300268559311,1.5132206583458194e-05,0.00040569755244479374
531,2017-05-13 18:00:00,1.4643579269814508,-2.2574474937379156e-05,-0.2118892183331567,1.5042725754749309,1.473106806985682,-2.069215065569391e-05,1.5042725754749309,1.4715221320502756,1.4899231230456466e-05,0.00049910433800377
532,2017-05-14 00:00:00,1.4136231054384718,-1.227305509426927e-06,-0.1322417766244841,1.4709667696535855,1.4666902904287065,-1.4831188528460644e-06,1.4709667696535855,1.4660825856029114,1.437301230100981e-05,0.0005373455197094028
533,2017-05-14 06:00:00,1.589107538047487,4.8551502856393325e-06,-1.3779470144237118,1.3738571840700435,1.3793667881270368,4.35107024375298e-06,1.3738571840700435,1.3794203694039184,1.4234310263242047e-05,0.0005985853224025007
534,2017-05-14 12:00:00,0.9042153794300865,6.360967652027791e-06,0.0759909573729222,1.0071260011863417,1.0121064927155,5.217513250833064e-06,1.0071260011863417,1.0116804319531891,1.4633724290255349e-05,0.0005919490477771477
535,2017-05-14 18:00:00,1.2890826902832686,3.877212337658755e-05,0.0875400506463658,1.3945205661975386,1.4405099528593506,3.500716853302421e-05,1.3945205661975386,1.4424653264304024,1.4288334275272311e-05,0.0006348000547586193
