model,q_extreme,ridge_alpha,cv_gain_all_median,cv_gain_all_mean,cv_gain_extreme_median,cv_gain_extreme_mean,cv_gain_non_extreme_median,cv_score_mean,cv_score_std,cv_extreme_positive_frac,cv_overall_positive_frac,seed,complexity
vertical_global,0.9,0.0001,9.508303787627252e-05,0.00101556639660169,0.001483695465618923,0.001457343696936706,0.0014295000273104083,0.0018899726147637134,0.005293162564231268,0.6666666666666666,0.5,20260301,2
vertical_global,0.9,0.0003,9.508314061743408e-05,0.001015566516216354,0.0014836955040733017,0.0014573437281865974,0.0014295009001936438,0.0018899727531283123,0.0052931617021644535,0.6666666666666666,0.5,20260301,2
vertical_global,0.9,0.001,9.50835002112653e-05,0.0010155669348675584,0.0014836956386626693,0.0014573438375612756,0.0014295039552840892,0.0018899732374043235,0.005293158684931889,0.6666666666666666,0.5,20260301,2
vertical_global,0.9,0.003,9.508452762098857e-05,0.00101556813101376,0.0014836960232038354,0.0014573441500613019,0.0014295126841055456,0.0018899746210505417,0.005293150064279703,0.6666666666666666,0.5,20260301,2
vertical_global,0.9,0.01,9.508812354452033e-05,0.0010155723175200003,0.0014836973690957331,0.0014573452438191995,0.0014295432348754057,0.0018899794638115198,0.005293119892142228,0.6666666666666666,0.5,20260301,2
vertical_global,0.9,0.03,9.50983975165988e-05,0.0010155842789200756,0.0014837012144816918,0.0014573483689105425,0.0014296305218973228,0.001889993300266401,0.005293033687277509,0.6666666666666666,0.5,20260301,2
vertical_global,0.9,0.1,9.51343553088543e-05,0.0010156261432796795,0.0014837146731157126,0.0014573593075345795,0.0014299360160669372,0.0018900417278004272,0.005292731984747341,0.6666666666666666,0.5,20260301,2
vertical_global,0.92,1e-06,9.508298701942834e-05,0.0010155663373923821,0.0008168518048725742,0.0008879867693612031,0.001121587536997669,0.0015483583990091039,0.004925356979489039,0.6666666666666666,0.5,20260301,2
vertical_global,0.92,3e-06,9.508298804684044e-05,0.001015566338588533,0.0008168518062324403,0.0008879867697668197,0.001121587545559728,0.0015483584004486247,0.00492535697180336,0.6666666666666666,0.5,20260301,2
vertical_global,0.92,1e-05,9.508299164285151e-05,0.0010155663427751024,0.0008168518109906709,0.0008879867711855905,0.0011215875755261593,0.0015483584054864568,0.004925356944903562,0.6666666666666666,0.5,20260301,2
vertical_global,0.92,3e-05,9.508300191709727e-05,0.0010155663547365358,0.000816851824586202,0.0008879867752397,0.0011215876611447668,0.0015483584198803556,0.004925356868047225,0.6666666666666666,0.5,20260301,2
vertical_global,0.92,0.0001,9.508303787627252e-05,0.00101556639660169,0.0008168518721699405,0.0008879867894289064,0.0011215879608102806,0.0015483584702590336,0.004925356599049971,0.6666666666666666,0.5,20260301,2
vertical_global,0.92,0.0003,9.508314061743408e-05,0.001015566516216354,0.0008168520081241951,0.0008879868299696775,0.0011215888169971509,0.0015483586141981608,0.0049253558304864255,0.6666666666666666,0.5,20260301,2
vertical_global,0.92,0.001,9.50835002112653e-05,0.0010155669348675584,0.0008168524839635524,0.0008879869718624317,0.0011215918136500448,0.0015483591179850174,0.004925353140515484,0.6666666666666666,0.5,20260301,2
vertical_global,0.92,0.003,9.508452762098857e-05,0.00101556813101376,0.0008168538435023701,0.0008879873772704949,0.0011216003755069254,0.0015483605573760571,0.0049253454548953066,0.6666666666666666,0.5,20260301,2
vertical_global,0.92,0.01,9.508812354452033e-05,0.0010155723175200003,0.0008168586018718222,0.0008879887962044614,0.0011216303419045038,0.0015483655952426773,0.004925318555360556,0.6666666666666666,0.5,20260301,2
vertical_global,0.92,0.03,9.50983975165988e-05,0.0010155842789200756,0.0008168721970661066,0.0008879928503503819,0.0011217159593143245,0.0015483799891303045,0.004925241700708613,0.6666666666666666,0.5,20260301,2
vertical_global,0.92,0.1,9.51343553088543e-05,0.0010156261432796795,0.0008169197785344787,0.0008880070404300609,0.0011220156101063917,0.0015484303675377161,0.0049249727229753685,0.6666666666666666,0.5,20260301,2
vertical_global,0.95,1e-06,9.508298701942834e-05,0.0010155663373923821,-0.0020221144324010136,-0.0019395625828241025,0.0006322699990405514,4.5785045980330955e-05,0.005405600581608704,0.16666666666666666,0.5,20260301,2
vertical_global,0.95,3e-06,9.508298804684044e-05,0.001015566338588533,-0.0020221144296676827,-0.0019395625783075274,0.000632269999636941,4.578504943476922e-05,0.005405600573431339,0.16666666666666666,0.5,20260301,2
vertical_global,0.95,1e-05,9.508299164285151e-05,0.0010155663427751024,-0.0020221144201023255,-0.0019395625624998355,0.0006322700017247956,4.5785061525184696e-05,0.005405600544810509,0.16666666666666666,0.5,20260301,2
vertical_global,0.95,3e-05,9.508300191709727e-05,0.0010155663547365358,-0.0020221143927720508,-0.0019395625173350053,0.0006322700076899983,4.578509606903295e-05,0.005405600463036677,0.16666666666666666,0.5,20260301,2
vertical_global,0.95,0.0001,9.508303787627252e-05,0.00101556639660169,-0.002022114297116306,-0.0019395623592578814,0.0006322700285676936,4.578521697274924e-05,0.005405600176828604,0.16666666666666666,0.5,20260301,2
