fold_id,model,q_extreme,ridge_alpha,n_train,n_val,n_val_extreme,gain_all,gain_extreme,gain_non_extreme,score
4,horizontal_global,0.95,0.1,2434,486,48,0.007048140721469485,-0.002010486122786469,0.008502251822878634,0.005841849047797604
5,horizontal_global,0.95,0.1,2434,486,33,-0.0005497552636365063,-0.004431885254282863,-0.0003357191379873337,-0.0032088864162062238
0,vertical_regime,0.85,1e-06,2433,487,174,0.23786076319178667,0.47538983108101,-0.021582873457477728,0.5230946618403927
1,vertical_regime,0.85,1e-06,2433,487,99,0.1044567289014636,0.4651929290152037,-0.13344729690768414,0.3835724863105858
2,vertical_regime,0.85,1e-06,2433,487,66,0.09400186319186894,0.4032067747620105,0.024218955528886837,0.33592592804907523
3,vertical_regime,0.85,1e-06,2433,487,184,0.14841216432687315,0.2645483437444152,0.04937713470932473,0.3071411705735223
4,vertical_regime,0.85,1e-06,2434,486,135,0.10728680326430505,0.08351281933749836,0.1184441867326467,0.15739449486680407
5,vertical_regime,0.85,1e-06,2434,486,104,0.13590162140579795,-0.033582071637770244,0.16668618438837357,0.11575237842313581
0,vertical_regime,0.85,3e-06,2433,487,174,0.23786076312151166,0.47538983090637404,-0.0215828734180624,0.523094661665336
1,vertical_regime,0.85,3e-06,2433,487,99,0.10445672884025912,0.4651929285308714,-0.13344729669028127,0.38357248595878196
2,vertical_regime,0.85,3e-06,2433,487,66,0.09400186321097917,0.4032067749763312,0.024218955491480915,0.33592592819677786
3,vertical_regime,0.85,3e-06,2433,487,184,0.14841216442781888,0.26454834397704646,0.049377134686619376,0.30714117081404674
4,vertical_regime,0.85,3e-06,2434,486,135,0.10728680334946646,0.0835128197108476,0.11844418668169823,0.157394495175975
5,vertical_regime,0.85,3e-06,2434,486,104,0.135901621395429,-0.03358207110194624,0.16668618428282694,0.11575237873426125
0,vertical_regime,0.85,1e-05,2433,487,174,0.2378607628755493,0.4753898302951481,-0.02158287328010894,0.5230946610526381
1,vertical_regime,0.85,1e-05,2433,487,99,0.10445672862604323,0.46519292683570934,-0.13344729592937168,0.3835724847274688
2,vertical_regime,0.85,1e-05,2433,487,66,0.09400186327786544,0.4032067757264536,0.02421895536056134,0.3359259287137376
3,vertical_regime,0.85,1e-05,2433,487,184,0.14841216478112873,0.26454834479125644,0.049377134607150215,0.3071411716558826
4,vertical_regime,0.85,1e-05,2434,486,135,0.10728680364753182,0.08351282101756896,0.11844418650337853,0.1573944962580732
5,vertical_regime,0.85,1e-05,2434,486,104,0.13590162135913786,-0.03358206922656389,0.1666861839134147,0.11575237982319952
0,vertical_regime,0.85,3e-05,2433,487,174,0.2378607621727996,0.4753898285487888,-0.021582872885955295,0.5230946593020729
1,vertical_regime,0.85,3e-05,2433,487,99,0.10445672801399725,0.46519292199238954,-0.13344729375534461,0.38357248120943094
2,vertical_regime,0.85,3e-05,2433,487,66,0.09400186346896934,0.40320677786966014,0.024218954986504598,0.3359259301907654
3,vertical_regime,0.85,3e-05,2433,487,184,0.14841216579058475,0.26454834711757075,0.049377134380095646,0.3071411740611272
4,vertical_regime,0.85,3e-05,2434,486,135,0.10728680449914649,0.08351282475105809,0.11844418599389343,0.15739449934978134
5,vertical_regime,0.85,3e-05,2434,486,104,0.13590162125544927,-0.03358206386832976,0.16668618285795117,0.11575238293445142
0,vertical_regime,0.85,0.0001,2433,487,174,0.237860759713176,0.4753898224365305,-0.021582871506418657,0.5230946531750943
1,vertical_regime,0.85,0.0001,2433,487,99,0.10445672587183738,0.46519290504077027,-0.13344728614624987,0.3835724688962995
2,vertical_regime,0.85,0.0001,2433,487,66,0.09400186413783264,0.40320678537088267,0.024218953677306546,0.33592593536036225
3,vertical_regime,0.85,0.0001,2433,487,184,0.14841216932368095,0.26454835525967,0.049377133585404846,0.30714118247948297
4,vertical_regime,0.85,0.0001,2434,486,135,0.10728680747979764,0.08351283781827007,0.1184441842106969,0.15739451017075967
5,vertical_regime,0.85,0.0001,2434,486,104,0.1359016208925389,-0.033582045114509726,0.16668617916382786,0.11575239382383307
0,vertical_regime,0.85,0.0003,2433,487,174,0.23786075268568016,0.47538980497293737,-0.021582867564884086,0.5230946356694426
1,vertical_regime,0.85,0.0003,2433,487,99,0.10445671975138072,0.4651928566075816,-0.1334472644059841,0.38357243371592964
2,vertical_regime,0.85,0.0003,2433,487,66,0.09400186604887122,0.40320680680294313,0.024218949936741088,0.3359259501306371
3,vertical_regime,0.85,0.0003,2433,487,184,0.14841217941824136,0.2645483785228089,0.04937713131485989,0.30714120653192667
4,vertical_regime,0.85,0.0003,2434,486,135,0.1072868159959423,0.08351287515315416,0.11844417911585038,0.1573945410878348
5,vertical_regime,0.85,0.0003,2434,486,104,0.1359016198556517,-0.03358199153217423,0.16668616860919164,0.11575242493634716
0,vertical_regime,0.85,0.001,2433,487,174,0.23786072808945502,0.47538974385037985,-0.02158285376951174,0.5230945743996829
1,vertical_regime,0.85,0.001,2433,487,99,0.10445669832978983,0.46519268709152584,-0.13344718831511196,0.3835723105847053
2,vertical_regime,0.85,0.001,2433,487,66,0.09400187273750618,0.4032068818151076,0.024218936844774514,0.33592600182657073
3,vertical_regime,0.85,0.001,2433,487,184,0.148412214749193,0.26454845994376847,0.04937712336795781,0.30714129071545404
4,vertical_regime,0.85,0.001,2434,486,135,0.1072868458024312,0.08351300582516624,0.1184441612839023,0.15739464929753094
5,vertical_regime,0.85,0.001,2434,486,104,0.13590161622654517,-0.03358180399409037,0.1666861316679756,0.11575253383009096
0,vertical_regime,0.85,0.003,2433,487,174,0.23786065781461158,0.47538956921465775,-0.02158281435414779,0.5230943993434063
1,vertical_regime,0.85,0.003,2433,487,99,0.10445663712530634,0.46519220276083617,-0.13344697091310895,0.38357195878180805
2,vertical_regime,0.85,0.003,2433,487,66,0.09400189184789537,0.40320709613517663,0.024218899439252945,0.33592614952900135
3,vertical_regime,0.85,0.003,2433,487,184,0.14841231569469168,0.2645486925748578,0.04937710066256539,0.30714153123960636
4,vertical_regime,0.85,0.003,2434,486,135,0.10728693096368107,0.08351337917306625,0.1184441103356089,0.15739495846752083
5,vertical_regime,0.85,0.003,2434,486,104,0.13590160585765473,-0.03358126817176423,0.16668602612174524,0.1157528449545962
0,vertical_regime,0.85,0.01,2433,487,174,0.2378604118536539,0.47538895799145536,-0.021582676400202026,0.5230937866485271
1,vertical_regime,0.85,0.01,2433,487,99,0.10445642291032493,0.46519050761390124,-0.13344621001181572,0.38357072747866566
2,vertical_regime,0.85,0.01,2433,487,66,0.09400195873430238,0.4032078462507345,0.02421876852106606,0.33592666648474306
3,vertical_regime,0.85,0.01,2433,487,184,0.14841266900303068,0.26454950678105654,0.04937702119417975,0.3071423730716646
4,vertical_regime,0.85,0.01,2434,486,135,0.10728722902633293,0.08351468588248429,0.11844393201809136,0.1573960405558235
5,vertical_regime,0.85,0.01,2434,486,104,0.1359015695663672,-0.03357939280260482,0.1666856567111122,0.11575393388480432
0,vertical_regime,0.85,0.03,2433,487,174,0.2378597091165791,0.47538721165509373,-0.02158228224459709,0.5230920361096354
1,vertical_regime,0.85,0.03,2433,487,99,0.1044558108736207,0.4651856644267581,-0.1334440360571166,0.3835672095296756
2,vertical_regime,0.85,0.03,2433,487,66,0.09400214983870464,0.4032099893978995,0.02421839447887361,0.3359281434774443
3,vertical_regime,0.85,0.03,2433,487,184,0.14841367844765851,0.2645518330620758,0.04937679414583566,0.307144778284904
4,vertical_regime,0.85,0.03,2434,486,135,0.10728808061915579,0.08351841926741053,0.11844342255241071,0.1573991321796021
5,vertical_regime,0.85,0.03,2434,486,104,0.13590146587550483,-0.03357403468200372,0.1666846012622146,0.1157570450663026
0,vertical_regime,0.85,0.1,2433,487,174,0.23785724963620172,0.4753810996603536,-0.02158090268279126,0.5230859094324138
1,vertical_regime,0.85,0.1,2433,487,99,0.10445366881632656,0.46516871431950424,-0.13343642778723647,0.3835548974080291
2,vertical_regime,0.85,0.1,2433,487,66,0.09400281870856982,0.4032174899446747,0.024217085445153507,0.33593331267537463
3,vertical_regime,0.85,0.1,2433,487,184,0.14841721141321038,0.2645599747842507,0.049375999525475466,0.3071531962837608
4,vertical_regime,0.85,0.1,2434,486,135,0.10729106102189821,0.08353148529157123,0.11844163957349388,0.15740995219684095
5,vertical_regime,0.85,0.1,2434,486,104,0.13590110294035268,-0.03355528215814455,0.1666809073083618,0.11576793364546595
0,vertical_regime,0.88,1e-06,2433,487,153,0.23315859888432525,0.5037987409368484,-0.02042966616417885,0.5354378434464343
1,vertical_regime,0.88,1e-06,2433,487,80,0.09388900962458745,0.4708236436177648,-0.10563378251886728,0.3763831957952463
2,vertical_regime,0.88,1e-06,2433,487,38,0.05337385467527967,0.4432165617808673,0.004566550722702172,0.3193037917438
3,vertical_regime,0.88,1e-06,2433,487,164,0.13181147404770627,0.2638266406875419,0.03471905878737425,0.29010745846023145
4,vertical_regime,0.88,1e-06,2434,486,103,0.08513829912339611,0.08377050479967,0.08560094494605307,0.13540060200319812
5,vertical_regime,0.88,1e-06,2434,486,88,0.11454115121775428,-0.02544191658537164,0.13625181532597846,0.0992760012665313
0,vertical_regime,0.88,3e-06,2433,487,153,0.23315859880729597,0.5037987407363412,-0.020429666130155795,0.5354378432491007
1,vertical_regime,0.88,3e-06,2433,487,80,0.09388900956432623,0.47082364310548364,-0.10563378234367489,0.3763831954276164
2,vertical_regime,0.88,3e-06,2433,487,38,0.053373854681006826,0.44321656196845943,0.004566550697485775,0.31930379186208246
3,vertical_regime,0.88,3e-06,2433,487,164,0.1318114741520139,0.2638266409499476,0.03471905876439709,0.2901074587219825
4,vertical_regime,0.88,3e-06,2434,486,103,0.08513829923462166,0.08377050532946335,0.08560094491566923,0.13540060243229968
5,vertical_regime,0.88,3e-06,2434,486,88,0.11454115121158068,-0.025441916033780303,0.13625181523637378,0.0992760015913125
0,vertical_regime,0.88,1e-05,2433,487,153,0.2331585985376936,0.5037987400345662,-0.0204296660110749,0.5354378425584333
1,vertical_regime,0.88,1e-05,2433,487,80,0.09388900935341227,0.4708236413125001,-0.10563378173050193,0.3763831941409123
2,vertical_regime,0.88,1e-05,2433,487,38,0.053373854701053734,0.443216562625031,0.004566550609230069,0.3193037922760723
3,vertical_regime,0.88,1e-05,2433,487,164,0.13181147451709072,0.2638266418683668,0.03471905868397839,0.2901074596381108
4,vertical_regime,0.88,1e-05,2434,486,103,0.08513829962391055,0.08377050718373942,0.08560094480932565,0.1354006039341542
5,vertical_regime,0.88,1e-05,2434,486,88,0.11454115118997395,-0.025441914103211387,0.13625181492275673,0.09927600272804711
0,vertical_regime,0.88,3e-05,2433,487,153,0.23315859776740158,0.5037987380294949,-0.020429665670843953,0.5354378405850986
1,vertical_regime,0.88,3e-05,2433,487,80,0.0938890087507998,0.47082363618968953,-0.10563377997857955,0.3763831904646135
2,vertical_regime,0.88,3e-05,2433,487,38,0.0533738547583297,0.4432165645009495,0.004566550357070707,0.31930379345889937
3,vertical_regime,0.88,3e-05,2433,487,164,0.13181147556016698,0.26382664449242127,0.03471905845420952,0.29010746225561973
4,vertical_regime,0.88,3e-05,2434,486,103,0.08513830073616464,0.08377051248167179,0.08560094450548636,0.13540060822516772
5,vertical_regime,0.88,3e-05,2434,486,88,0.11454115112824072,-0.025441908587300725,0.13625181402670863,0.09927600597586028
0,vertical_regime,0.88,0.0001,2433,487,153,0.23315859507137976,0.5037987310117453,-0.020429664480035626,0.5354378336784269
1,vertical_regime,0.88,0.0001,2433,487,80,0.09388900664165706,0.4708236182598552,-0.1056337738468519,0.3763831775975702
2,vertical_regime,0.88,0.0001,2433,487,38,0.05337385495879558,0.4432165710666635,0.004566549474512939,0.3193037975987937
3,vertical_regime,0.88,0.0001,2433,487,164,0.1318114792109336,0.26382665367661223,0.03471905765001929,0.29010747141690096
4,vertical_regime,0.88,0.0001,2434,486,103,0.08513830462905307,0.08377053102443098,0.08560094344204876,0.13540062324371166
5,vertical_regime,0.88,0.0001,2434,486,88,0.11454115091217389,-0.025441889281613023,0.13625181089053987,0.09927601734320607
0,vertical_regime,0.88,0.0003,2433,487,153,0.23315858736846062,0.5037987109610345,-0.020429661077726317,0.5354378139450813
1,vertical_regime,0.88,0.0003,2433,487,80,0.09388900061553494,0.47082356703176564,-0.1056337563276335,0.37638314083459434
2,vertical_regime,0.88,0.0003,2433,487,38,0.05337385553155607,0.44321658982584405,0.004566546952919305,0.3193038094270625
3,vertical_regime,0.88,0.0003,2433,487,164,0.1318114896416949,0.26382667991715564,0.03471905535233271,0.2901074975919883
4,vertical_regime,0.88,0.0003,2434,486,103,0.08513831575158964,0.08377058400373537,0.08560094040365715,0.13540066615383087
5,vertical_regime,0.88,0.0003,2434,486,88,0.11454115029484012,-0.025441834122512687,0.1362518019300589,0.09927604982133251
0,vertical_regime,0.88,0.001,2433,487,153,0.23315856040825414,0.5037986407835693,-0.020429649169643908,0.5354377448783957
1,vertical_regime,0.88,0.001,2433,487,80,0.09388897952411564,0.4708233877335677,-0.10563369501041862,0.37638301216425624
2,vertical_regime,0.88,0.001,2433,487,38,0.053373857536219524,0.4432166554829296,0.004566538127352631,0.3193038508259773
3,vertical_regime,0.88,0.001,2433,487,164,0.1318115261493507,0.2638267717590279,0.03471904731043461,0.2901075892047674
4,vertical_regime,0.88,0.001,2434,486,103,0.08513835468044385,0.08377076943118134,0.0856009297692955,0.13540081633915266
5,vertical_regime,0.88,0.001,2434,486,88,0.11454114813417123,-0.025441641065748734,0.13625177056838597,0.09927616349472199
0,vertical_regime,0.88,0.003,2433,487,153,0.23315848337918255,0.5037984402767206,-0.020429615146551422,0.5354375475452149
1,vertical_regime,0.88,0.003,2433,487,80,0.09388891926297771,0.4708228754539883,-0.10563351981879646,0.3763826445353707
2,vertical_regime,0.88,0.003,2433,487,38,0.053373863263858075,0.44321684307422105,0.004566512911529205,0.3193039691083907
3,vertical_regime,0.88,0.003,2433,487,164,0.13181163045685837,0.26382703416412706,0.03471902433362157,0.2901078509553346
4,vertical_regime,0.88,0.003,2434,486,103,0.08513846590553834,0.08377129922287081,0.08560089938548934,0.13540124543926083
5,vertical_regime,0.88,0.003,2434,486,88,0.11454114196082812,-0.02544108947573993,0.13625168096369736,0.09927648827538417
0,vertical_regime,0.88,0.01,2433,487,153,0.23315821377847845,0.5037977385050199,-0.02042949606573343,0.5354368568814903
1,vertical_regime,0.88,0.01,2433,487,80,0.09388870834969525,0.47082108248695825,-0.10563290665301975,0.3763813578418702
2,vertical_regime,0.88,0.01,2433,487,38,0.053373883310906534,0.4432174996392874,0.004566424657100565,0.31930438309447895
3,vertical_regime,0.88,0.01,2433,487,164,0.13181199553219888,0.26382795257905634,0.03471894391522814,0.2901087670796327
4,vertical_regime,0.88,0.01,2434,486,103,0.08513885519099774,0.0837731534819712,0.08560079304314436,0.13540274728018048
5,vertical_regime,0.88,0.01,2434,486,88,0.11454112035408373,-0.025439158919398148,0.13625136734835275,0.09927762500244484
0,vertical_regime,0.88,0.03,2433,487,153,0.23315744349972203,0.5037957334624801,-0.020429155834878397,0.53543488357721
1,vertical_regime,0.88,0.03,2433,487,80,0.09388810574632363,0.4708159598225747,-0.10563115479280796,0.3763776816398684
2,vertical_regime,0.88,0.03,2433,487,38,0.05337394059088433,0.44321937550130064,0.004566172509758779,0.3193055658916647
3,vertical_regime,0.88,0.03,2433,487,164,0.1318130385965786,0.263830576596698,0.034718714152268494,0.2901113845545974
4,vertical_regime,0.88,0.03,2434,486,103,0.08513996741484196,0.08377845126385258,0.08560048921624963,0.13540703817315353
5,vertical_regime,0.88,0.03,2434,486,88,0.11454105862015458,-0.025433643118623256,0.13625047131363976,0.09928087274898063
0,vertical_regime,0.88,0.1,2433,487,153,0.2331547476287119,0.503788716040633,-0.020427965027507974,0.5354279772530917
1,vertical_regime,0.88,0.1,2433,487,80,0.0938859967045998,0.47079803164699013,-0.10562502377210081,0.37636481569279384
2,vertical_regime,0.88,0.1,2433,487,38,0.05337414110226276,0.4432259405729877,0.0045652900893590415,0.31930970544605536
3,vertical_regime,0.88,0.1,2433,487,164,0.13181668922831927,0.2638397603666356,0.034717910027152195,0.2901205454483006
4,vertical_regime,0.88,0.1,2434,486,103,0.08514385996117534,0.08379699231913547,0.0855994259198309,0.1354220553526566
5,vertical_regime,0.88,0.1,2434,486,88,0.11454084254704286,-0.025414338684873333,0.1362473352986457,0.09929223933611886
0,vertical_regime,0.9,1e-06,2433,487,131,0.21229607713097057,0.5255677057541158,-0.030285540741352195,0.52763670058344
1,vertical_regime,0.9,1e-06,2433,487,75,0.09978444271107764,0.4913381346217728,-0.0919855705567438,0.3945873234841413
2,vertical_regime,0.9,1e-06,2433,487,27,0.03296090379009336,0.38269416386248023,0.0025386796849895268,0.26257740210758146
3,vertical_regime,0.9,1e-06,2433,487,142,0.13071214443390544,0.29725188663897617,0.026174751471182242,0.30906327641729114
4,vertical_regime,0.9,1e-06,2434,486,86,0.06975691683248109,0.07100376482414848,0.06941041193549309,0.11235917572697018
5,vertical_regime,0.9,1e-06,2434,486,77,0.09808277042300693,-0.028468696759168553,0.1155108306872968,0.08100155236750581
0,vertical_regime,0.9,3e-06,2433,487,131,0.21229607706269157,0.525567705551081,-0.030285540710464107,0.5276367003933402
1,vertical_regime,0.9,3e-06,2433,487,75,0.09978444264976881,0.4913381341055348,-0.09198557039948614,0.3945873231130897
2,vertical_regime,0.9,3e-06,2433,487,27,0.03296090379755009,0.38269416419813046,0.002538679659141907,0.26257740231642834
3,vertical_regime,0.9,3e-06,2433,487,142,0.13071214451954608,0.29725188687797016,0.02617475144833706,0.30906327664632816
4,vertical_regime,0.9,3e-06,2434,486,86,0.06975691694015249,0.07100376538853503,0.06941041191626375,0.11235917617327351
5,vertical_regime,0.9,3e-06,2434,486,77,0.09808277041482238,-0.028468696256960708,0.11551083061124016,0.08100155266064596
0,vertical_regime,0.9,1e-05,2433,487,131,0.21229607682371524,0.5255677048404588,-0.030285540602356085,0.5276366997279905
1,vertical_regime,0.9,1e-05,2433,487,75,0.09978444243518829,0.49133813229870127,-0.09198556984908313,0.39458732181440903
2,vertical_regime,0.9,1e-05,2433,487,27,0.03296090382364983,0.382694165372908,0.0025386795686745344,0.26257740304739463
3,vertical_regime,0.9,1e-05,2433,487,142,0.13071214481928806,0.2972518877144486,0.026174751368379198,0.30906327744795725
4,vertical_regime,0.9,1e-05,2434,486,86,0.06975691731700259,0.07100376736388828,0.06941041184895959,0.11235917773533555
5,vertical_regime,0.9,1e-05,2434,486,77,0.0980827703861771,-0.028468694499233078,0.11551083034504232,0.08100155368663725
0,vertical_regime,0.9,3e-05,2433,487,131,0.21229607614092658,0.5255677028101096,-0.030285540293475237,0.5276366978269923
1,vertical_regime,0.9,3e-05,2433,487,75,0.09978444182209997,0.4913381271363202,-0.09198556827650352,0.394587318103892
2,vertical_regime,0.9,3e-05,2433,487,27,0.032960903898219665,0.3826941687294138,0.0025386793101965783,0.2625774051358679
3,vertical_regime,0.9,3e-05,2433,487,142,0.13071214567569325,0.2972518901043868,0.026174751139927597,0.3090632797383253
4,vertical_regime,0.9,3e-05,2434,486,86,0.06975691839371657,0.07100377300775457,0.06941041165666294,0.11235918219836932
5,vertical_regime,0.9,3e-05,2434,486,77,0.0980827703043338,-0.028468689477155102,0.11551082958447685,0.08100155661804073
0,vertical_regime,0.9,0.0001,2433,487,131,0.2122960737511653,0.525567695703887,-0.030285539212392097,0.5276366911734974
1,vertical_regime,0.9,0.0001,2433,487,75,0.09978443967629141,0.4913381090679883,-0.09198556277247481,0.3945873051170844
2,vertical_regime,0.9,0.0001,2433,487,27,0.03296090415921451,0.38269418047718484,0.0025386784055237313,0.2625774124455254
3,vertical_regime,0.9,0.0001,2433,487,142,0.13071214867311112,0.2972518984691712,0.026174750340347414,0.30906328775461384
4,vertical_regime,0.9,0.0001,2434,486,86,0.06975692216221548,0.07100379276128407,0.06941041098362395,0.11235919781898593
5,vertical_regime,0.9,0.0001,2434,486,77,0.09808277001788111,-0.028468671899882024,0.11551082692249819,0.0810015668779519
0,vertical_regime,0.9,0.0003,2433,487,131,0.21229606692327657,0.5255676754003961,-0.030285536123584717,0.5276366721635142
1,vertical_regime,0.9,0.0003,2433,487,75,0.09978443354540999,0.49133805744419207,-0.09198554704668238,0.39458726801192523
2,vertical_regime,0.9,0.0003,2433,487,27,0.03296090490491488,0.3826942140422378,0.002538675820745564,0.2625774333302575
3,vertical_regime,0.9,0.0003,2433,487,142,0.13071215723716195,0.29725192236855247,0.026174748055832583,0.3090633106582934
4,vertical_regime,0.9,0.0003,2434,486,86,0.06975693292935295,0.07100384919993033,0.06941040906065638,0.11235924244931114
5,vertical_regime,0.9,0.0003,2434,486,77,0.09808276919944482,-0.028468621679109348,0.11551081931684579,0.08100159619197922
0,vertical_regime,0.9,0.001,2433,487,131,0.21229604302567415,0.5255676043381986,-0.03028552531275916,0.5276366056285933
1,vertical_regime,0.9,0.001,2433,487,75,0.09978441208733393,0.491337876761023,-0.09198549200645313,0.39458713814394775
2,vertical_regime,0.9,0.001,2433,487,27,0.03296090751486684,0.38269433151985144,0.0025386667740280194,0.2625775064267777
3,vertical_regime,0.9,0.001,2433,487,142,0.13071218721133257,0.2972520060163623,0.02617474006003478,0.30906339082115
4,vertical_regime,0.9,0.001,2434,486,86,0.06975697061431071,0.07100404673506147,0.0694104023302763,0.1123593986553476
5,vertical_regime,0.9,0.001,2434,486,77,0.09808276633491801,-0.02846844590648776,0.11551079269707172,0.08100169879102535
0,vertical_regime,0.9,0.003,2433,487,131,0.21229597474687842,0.5255674013035274,-0.03028549442469525,0.5276364155289949
1,vertical_regime,0.9,0.003,2433,487,75,0.09978435077861587,0.4913373605243995,-0.09198533474903171,0.3945867670932556
2,vertical_regime,0.9,0.003,2433,487,27,0.03296091497188671,0.38269466716955886,0.0025386409263334782,0.262577715273622
3,vertical_regime,0.9,0.003,2433,487,142,0.13071227285175965,0.297252245009889,0.026174717214933065,0.30906361985769304
4,vertical_regime,0.9,0.003,2434,486,86,0.06975707828541526,0.07100461112003997,0.06941038310067804,0.11235984495743925
5,vertical_regime,0.9,0.003,2434,486,77,0.09808275815055544,-0.028467943699704987,0.11551071664065543,0.08100199193073244
0,vertical_regime,0.9,0.01,2433,487,131,0.21229573577188138,0.5255666906842639,-0.030285386316585207,0.5276357501824397
1,vertical_regime,0.9,0.01,2433,487,75,0.09978413619891512,0.4913355537079262,-0.09198478435245573,0.3945854684236708
2,vertical_regime,0.9,0.01,2433,487,27,0.032960941071617414,0.38269584193633155,0.002538550460192952,0.2625784462334163
3,vertical_regime,0.9,0.01,2433,487,142,0.1307125725925461,0.2972530814847142,0.026174637257481273,0.3090644214833746
4,vertical_regime,0.9,0.01,2434,486,86,0.06975745513190337,0.07100658645450936,0.06941031579777689,0.11236140700460898
5,vertical_regime,0.9,0.01,2434,486,77,0.09808272950527881,-0.028466185984234334,0.11551045044414349,0.08100301791473821
0,vertical_regime,0.9,0.03,2433,487,131,0.2122950529929338,0.5255646603613872,-0.030285077437237663,0.5276338492097661
1,vertical_regime,0.9,0.03,2433,487,75,0.0997835231210279,0.4913303914755007,-0.09198321182850892,0.39458175800632833
2,vertical_regime,0.9,0.03,2433,487,27,0.032961015643662966,0.38269919835108696,0.0025382919922887592,0.26258053465431513
3,vertical_regime,0.9,0.03,2433,487,142,0.13071342898872074,0.2972554713912018,0.02617440881108259,0.3090667118234418
4,vertical_regime,0.9,0.03,2434,486,86,0.06975853181578377,0.07101223015622873,0.06941012350969476,0.11236586990952102
5,vertical_regime,0.9,0.03,2434,486,77,0.09808264766156671,-0.028461164010900212,0.11550968989078472,0.08100594925502659
0,vertical_regime,0.9,0.1,2433,487,131,0.2122926633454606,0.5255575544398609,-0.030283996370808287,0.527627196009377
1,vertical_regime,0.9,0.1,2433,487,75,0.09978137742976745,0.491312324832723,-0.09197770843446383,0.39456877232940124
2,vertical_regime,0.9,0.1,2433,487,27,0.03296127666198086,0.3827109450825025,0.002537387433763024,0.2625878437114823
3,vertical_regime,0.9,0.1,2433,487,142,0.13071642630448566,0.29726383581210275,0.026173609289096865,0.3090747277917473
4,vertical_regime,0.9,0.1,2434,486,86,0.06976229997170133,0.07103198181675997,0.06940945057049816,0.11238148906175732
5,vertical_regime,0.9,0.1,2434,486,77,0.09808236120781916,-0.028443587930967393,0.11550702804857071,0.08101620844923872
0,vertical_regime,0.92,1e-06,2433,487,115,0.19886700208174374,0.539798409101912,-0.0278602389889032,0.5227460475428909
1,vertical_regime,0.92,1e-06,2433,487,67,0.0995530704381121,0.5081505412944293,-0.07743509388822041,0.4044433952147697
2,vertical_regime,0.92,1e-06,2433,487,14,0.02278590231172645,0.433324606901226,0.002050014107228603,0.282780666452462
3,vertical_regime,0.92,1e-06,2433,487,127,0.130096023635886,0.322097001482869,0.02349534047275137,0.32335422452560736
4,vertical_regime,0.92,1e-06,2434,486,75,0.05424942307776252,0.03269200135578011,0.05934780567518658,0.07386462389123058
5,vertical_regime,0.92,1e-06,2434,486,61,0.07968841038097323,-0.04786161048009024,0.09403237610854401,0.05097144409291909
0,vertical_regime,0.92,3e-06,2433,487,115,0.19886700202037824,0.5397984089041743,-0.027860238963338,0.5227460473628828
1,vertical_regime,0.92,3e-06,2433,487,67,0.09955307039487282,0.5081505408052758,-0.07743509374435467,0.40444339487803826
2,vertical_regime,0.92,3e-06,2433,487,14,0.022785902295582215,0.4333246070059799,0.002050014081922233,0.2827806664991701
3,vertical_regime,0.92,3e-06,2433,487,127,0.13009602369337545,0.32209700167293936,0.023495340444326617,0.32335422469713904
4,vertical_regime,0.92,3e-06,2434,486,75,0.054249423172575834,0.03269200194349824,0.059347805653129,0.07386462433867477
5,vertical_regime,0.92,3e-06,2434,486,61,0.07968841036993125,-0.04786160999223891,0.09403237604318125,0.05097144437458791
0,vertical_regime,0.92,1e-05,2433,487,115,0.1988670018056002,0.5397984082120921,-0.027860238873861003,0.5227460467328555
1,vertical_regime,0.92,1e-05,2433,487,67,0.09955307024353433,0.5081505390932383,-0.07743509324082516,0.4044433936994773
2,vertical_regime,0.92,1e-05,2433,487,14,0.022785902239077886,0.43332460737261874,0.002050013993349765,0.2827806666626491
3,vertical_regime,0.92,1e-05,2433,487,127,0.13009602389458835,0.32209700233818545,0.023495340344839123,0.3233542252974996
4,vertical_regime,0.92,1e-05,2434,486,75,0.05424942350442282,0.03269200400051004,0.05934780557592733,0.07386462590472884
5,vertical_regime,0.92,1e-05,2434,486,61,0.0796884103312847,-0.047861608284760125,0.0940323758144107,0.05097144536042862
0,vertical_regime,0.92,3e-05,2433,487,115,0.19886700119194825,0.5397984062347146,-0.02786023861821156,0.522746044932777
1,vertical_regime,0.92,3e-05,2433,487,67,0.09955306981113861,0.5081505342017031,-0.07743509180216997,0.4044433903321604
2,vertical_regime,0.92,3e-05,2433,487,14,0.02278590207763651,0.43332460842015846,0.0020500137402858954,0.2827806671297316
3,vertical_regime,0.92,3e-05,2433,487,127,0.13009602446948215,0.32209700423888793,0.023495340060589884,0.3233542270128149
4,vertical_regime,0.92,3e-05,2434,486,75,0.05424942445255631,0.03269200987768613,0.05934780535535099,0.07386463037916799
5,vertical_regime,0.92,3e-05,2434,486,61,0.07968841022086684,-0.047861603406248586,0.09403237516078088,0.05097144817711769
0,vertical_regime,0.92,0.0001,2433,487,115,0.19886699904416635,0.539798399313894,-0.027860237723438798,0.5227460386325027
1,vertical_regime,0.92,0.0001,2433,487,67,0.09955306829775401,0.5081505170813307,-0.07743508676687601,0.40444337854655243
2,vertical_regime,0.92,0.0001,2433,487,14,0.0227859015125922,0.43332461208654605,0.002050012854563136,0.2827806687645198
3,vertical_regime,0.92,0.0001,2433,487,127,0.13009602648161078,0.3220970108913482,0.023495339065717543,0.3233542330164197
